Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Common Name	Species Code	Confidence
376	Spectrogram 1	1	2952.000000000	2955.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2952.0000	Blue Grosbeak	blugrb1	0.0126
377	Waveform 1	1	2958.000000000	2961.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2958.0000	Blue Grosbeak	blugrb1	0.0104
377	Spectrogram 1	1	2958.000000000	2961.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2958.0000	Blue Grosbeak	blugrb1	0.0104
378	Waveform 1	1	2961.000000000	2964.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2961.0000	Blue Grosbeak	blugrb1	0.0141
378	Spectrogram 1	1	2961.000000000	2964.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2961.0000	Blue Grosbeak	blugrb1	0.0141
379	Waveform 1	1	2961.000000000	2964.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2961.0000	Horned Lark	horlar	0.0124
379	Spectrogram 1	1	2961.000000000	2964.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2961.0000	Horned Lark	horlar	0.0124
380	Waveform 1	1	2967.000000000	2970.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2967.0000	Blue Grosbeak	blugrb1	0.0162
380	Spectrogram 1	1	2967.000000000	2970.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2967.0000	Blue Grosbeak	blugrb1	0.0162
381	Waveform 1	1	2982.000000000	2985.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2982.0000	Blue Grosbeak	blugrb1	0.0148
381	Spectrogram 1	1	2982.000000000	2985.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2982.0000	Blue Grosbeak	blugrb1	0.0148
382	Waveform 1	1	3048.000000000	3051.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	3048.0000	Upland Sandpiper	uplsan	0.0128
382	Spectrogram 1	1	3048.000000000	3051.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	3048.0000	Upland Sandpiper	uplsan	0.0128
383	Waveform 1	1	3204.000000000	3207.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	3204.0000	Song Sparrow	sonspa	0.0104
383	Spectrogram 1	1	3204.000000000	3207.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	3204.0000	Song Sparrow	sonspa	0.0104
384	Waveform 1	1	327.740881125	691.646273270	1237.500	4050.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	327.7409			
384	Spectrogram 1	1	327.740881125	691.646273270	1237.500	4050.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	327.7409			
385	Waveform 1	1	0.000000000	3602.889433107	0.000	22050.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	0.0000			
385	Spectrogram 1	1	0.000000000	3602.889433107	0.000	22050.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	0.0000			
